image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_pano
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view0_tree0_box0.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.712171397128134,76.79981208849429,12981.0,4465.0,-180,0.22252586483955383,4.086498751967906
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view0_tree0_box1.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.71219728472435,76.79963593673851,11892.0,3562.0,-180,0.13245677947998047,20.232034956600998
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view5_tree0_box3.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.712094837422125,76.79995581730924,5701.0,3625.0,-30,0.1111193522810936,12.928214461928748
/home/utkarsh/TreeInventorization/data/views/szAmNy4VeSm0LWwWoE6byQ_view11_tree0_box0.jpg,szAmNy4VeSm0LWwWoE6byQ,30.7121489757872,76.79983711004552,30.712699611550136,76.79927515964134,13116.0,3382.0,150,0.13818642497062683,81.50011544015778
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view0_tree0_box1.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.712006946162237,76.79995784050395,12814.0,3865.0,-180,0.15977443754673004,8.094950173362736
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view2_tree0_box0.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.712018161286082,76.80002381399379,1445.0,4057.0,-120,0.10107535868883133,6.813758103548768
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view6_tree0_box0.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.711886131529198,76.80018948456815,5626.0,3519.0,0,0.10408928245306015,18.358468447987754
/home/utkarsh/TreeInventorization/data/views/0xlF7ipRGLwNgvxsZ386dQ_view8_tree0_box0.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,30.711853240602,76.79987442743314,9794.0,3598.0,60,0.1686965376138687,18.44486968609126
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view0_tree0_box0.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.71196100096297,76.80006638344521,318.0,3773.0,-180,0.20850154757499695,11.431774035238538
/home/utkarsh/TreeInventorization/data/views/PAaxUN-Pb2mgOrONrCb7ZQ_view0_tree0_box1.jpg,PAaxUN-Pb2mgOrONrCb7ZQ,30.71186962789694,76.80011482075896,30.711895692540754,76.8000874711231,12953.0,4502.0,-180,0.18020448088645935,4.666899003544921
